conference,title,writer,year,citations,url,paper ID,snippet
VLDB,A_Functional_Programming_Approach_to_Deductive_Databases.,"Poulovassilis, C Small",1991,203,http://www.vldb.org/conf/1991/P491.PDF,7462820340818829473,"… None the less, knowledge represen- tation techniques other than first order logic are possi-
ble, for example frames or production rules, and we believe they deserve further consideration
as candidate paradigms for deductive databases. In particular we are … 
"
VLDB,Highly_available_transactions:_Virtues_and_limitations,"Bailis, A Davidson, A Fekete, A Ghodsi…",2013,63,https://dl.acm.org/doi/abs/10.14778/2732232.2732237,5290590427752770563,"… implemented correctly. However, none of the achievable models prevents concurrent
modifications. 3. In … 5, 12]. None of these weak isolation models guarantees serializability,
but, as we see below, their benefits are of- 1Data available … 
"
VLDB,Mostly-optimistic_concurrency_control_for_highly_contended_dynamic_workloads_on_a_thousand_cores,"Wang, H Kimura",2016,315,https://dl.acm.org/doi/abs/10.14778/3015274.3015276,8537087118195393217,"… Prior literature has studied physical lock contention [12, 18], but none has observed
this much effect (eg, Johnson et. al [12] report up to 15% slowdown on 64 threads)
or designed a system for such a high level of contention … 
"
VLDB,Graph_pattern_matching:_from_intractable_to_polynomial_time,"Fan, J Li, S Ma, N Tang, Y Wu, Y Wu",2010,40,https://dl.acm.org/doi/abs/10.14778/1920841.1920878,5621427267139227363,"… low edge-to-path mappings, but are still np-complete. None of these supports bounded
connectivity or search conditions. Recently, bounded connectivity in graph patterns was
con- sidered in [31]. It differs from this work in the following … 
"
VLDB,SMCQL:_secure_querying_for_federated_databases,"Bater, G Elliott, C Eggen, S Goel, A Kho…",2017,37,https://dl.acm.org/ft_gateway.cfm?id=3055334&type=pdf,13099427657864451468,"… For ex- ample, many hospitals are interested in pooling their medi- cal records for research, but
none may disclose arbitrary pa- tient records to researchers or other healthcare providers … An
expression may be labelled as low iff none of the attributes referenced in it are high … 
"
VLDB,Process_automation_as_the_foundation_for_e-business,"Casati, MC Shan",2000,228,http://www.vldb.org/conf/2000/P688.pdf,10335817807156461115,"… SAP, or PeopleSoft. Despite huge efforts by many of them aiming at covering the
whole spectrum, none of them has yet provided a complete and satisfactory solution
to all the challenges raised by e- business. Therefore, top … 
"
VLDB,Clash_of_the_titans:_Mapreduce_vs._spark_for_large_scale_data_analytics,"Shi, Y Qiu, UF Minhas, L Jiao, C Wang…",2015,201,https://dl.acm.org/doi/abs/10.14778/2831360.2831365,6093813074078132316,"Page 1. Clash of the Titans: MapReduce vs. Spark for Large Scale Data Analytics
Juwei Shi‡, Yunjie Qiu†, Umar Farooq Minhas§, Limei Jiao†, Chen Wangd, Berthold
Reinwald§, and Fatma ¨Ozcan§ ∗ †IBM Research - China … 
"
VLDB,Reasoning_about_record_matching_rules,"Fan, X Jia, J Li, S Ma",2009,67,https://dl.acm.org/doi/abs/10.14778/1687627.1687674,202115281370941808,"… None of these makes a key for matching t[Yc] and t [Yb], ie, we cannot match entire t[Yc] and
t [Yb] by just comparing their email 407 Copyright 2009 VLDB Endowment, ACM
978-1-60558-948-0/09/08 Page 2. c# SSN FN LN addr tel email gender type … 
"
VLDB,A_survey_and_experimental_comparison_of_distributed_SPARQL_engines_for_very_large_RDF_data,"Abdelaziz, R Harbi, Z Khayyat, P Kalnis",2017,138,https://dl.acm.org/doi/abs/10.14778/3151106.3151109,14517688371153249110,"… techniques for linked data. Finally, Ma et al. [40] survey techniques that use relational
and NoSQL databases to store large RDF data. None of the aforementioned surveys
contain any ex- perimental evaluation. Motivated by the lack … 
"
VLDB,"Entity_extraction,_linking,_classification,_and_tagging_for_social_media:_a_wikipedia-based_approach","Gattani, DS Lamba, N Garera, M Tiwari…",2013,14,https://dl.acm.org/doi/abs/10.14778/2536222.2536237,1371583346735957540,"… However, little, if any, has been published about these systems, and as far as we know, none
of these deployed systems has been specifically tailored for social media. In this paper we
describe an end-to-end industrial sys- tem that extracts, links, classifies, and tags social data … 
"
VLDB,Fuzzy_joins_in_MapReduce:_an_experimental_study,"Kimmett, V Srinivasan, A Thomo",2015,177,https://dl.acm.org/doi/abs/10.14778/2824032.2824049,6723339371924916979,"… Their algorithms come with complete theoretical analysis, however, no exper- imental evaluation
is provided. They argue that there is a tradeoff between communication cost and processing cost,
and that there is a skyline of the proposed algorithms; ie none dominates another … 
"
VLDB,Aida:_An_online_tool_for_accurate_disambiguation_of_named_entities_in_text_and_tables," Yosef, J Hoffart, I Bordino, M Spaniol…",2011,279,https://dl.acm.org/doi/abs/10.14778/3402755.3402793,1189463239532100134,"… graphs or linear programs for optimization. With the exception of [12], which offers a Web
service at wdm.cs.waikato.ac.nz: 8080/service?task=wikify, none of the above methods
is suit- able for online computation, with interactive response time … 
"
VLDB,Measuring_the_Complexity_of_Join_Enumeration_in_Query_Optimization.,"Ono, GM Lohman",1990,549,https://pdfs.semanticscholar.org/c50c/a444a4aa5b701670fdee589df6668c0c10d5.pdf,5144610119819043766,"… to do so [KOO80]. Rosenthal's optimizer [ROS82] also included plans with composite
inncrs. IIowever, so far as is known, none of these optimizers permitted adjusting
the search space used by the opti- mizer. 'I'he rule-based … 
"
VLDB,Hadoop++_making_a_yellow_elephant_run_like_a_cheetah_(without_it_even_noticing),"Dittrich, JA Quian",2010,6,https://dl.acm.org/doi/abs/10.14778/1920841.1920908,5745024622042486818,"Page 1. Hadoop++: Making a Yellow Elephant Run Like a Cheetah (Without It Even
Noticing) Jens Dittrich Jorge-Arnulfo Quian´e-Ruiz Alekh Jindal , Yagiz Kargin Vinay
Setty J¨org Schad Information Systems Group, Saarland … 
"
VLDB,Pre-Analysis_Locking:_A_Safe_and_Deadlock_Free_Locking_Policy.,"Lausen, E Soisalo",1985,202,http://www.vldb.org/conf/1985/P270.PDF,7481110105532469732,"… In general, none of pre-analysis lock- ing and two-phase locking dominates the other: there exist
cases in which pre-analysis locking allows for more concur- rency than any two-phase locking
policy, but there are also cases in which a two-phase locking policy allows for more … 
"
VLDB,Reasoning_and_identifying_relevant_matches_for_XML_keyword_search,"Liu, Y Cher",2008,7,https://dl.acm.org/doi/abs/10.14778/1453856.1453956,12460251333470174338,"… An algorithm that shows the ab- normal behaviors illustrated in the above examples violates at
least one of the properties, as will be analyzed in Example 2.2 through 2.6.3 After reviewing the
existing strategies on XML keyword search, we find that, surprisingly, none of them … 
"
VLDB,Intermittent_query_processing,"Tang, Z Shang, AJ Elmore, S Krishnan…",2019,33,https://dl.acm.org/citation.cfm?id=3360354,11280802285997205596,"… 12, No. 11 ISSN 2150-8097. DOI: https://doi.org/10.14778/3342263.3342278 and resource
consumption, none of these solutions exploits knowl- edge about data arrival patterns, which
limits opportunities for new planning and execution strategies … 
"
VLDB,Flexps:_Flexible_parallelism_control_in_parameter_server_architecture,"Huang, T Jin, Y Wu, Z Cai, X Yan, F Yang…",2018,108,https://dl.acm.org/doi/abs/10.1145/3177732.3177734,12986508151434947031,"… and widely used in practice. However, none of these systems supports changing
parallelism during runtime, which is crucial for the efficient execution of machine
learning tasks with dynamic workloads. We propose a new system … 
"
VLDB,The_researcher's_guide_to_the_data_deluge:_Querying_a_scientific_database_in_just_a_few_seconds," Kersten, S Idreos, S Manegold…",2011,85,https://dl.acm.org/doi/abs/10.14778/3402755.3402799,3768918548524926395,"… Proceedings of the VLDB Endowment, Vol. 4, No. 12 Copyright 2011 VLDB Endowment
2150-8097/11/08... $ 10.00. priori knowledge to prepare the system for fast response.
In sci- entific databases though, none of this is true anymore … 
"
VLDB,Modelling_Information_Preserving_Databases:_Consequences_of_the_Concept_of_Time.," Klopprogge, PC Lockemann",1983,177,https://www.researchgate.net/profile/Peter_Lockemann/publication/221309689_Modelling_Information_Preserving_Databases_Consequences_of_the_Concept_of_Time/links/544b6ad70cf2bcc9b1d51eda.pdf,13621568991479868701,"… future. In an information preservlng database these distinctions are the very essence of its function.
In parti- cular, if an item had an existence in the past but none at present, this fact vi 11 be
preserved in its history. Non- existence vi11 be expressed vithin this … 
"
VLDB,A_practical_scalable_distributed_b-tree," Aguilera, W Golab, MA Shah",2008,1,https://dl.acm.org/doi/abs/10.14778/1453856.1453922,18381304724072157594,"… Operation Description Lookup(k) return v st (k, v)∈B, or error if none Update(k, v) if (k, ∗)∈B
then replace it with (k, v) else error Insert(k, v) add (k, v) to B if no (k, ∗) ∈ B, else Update(k, v)
Delete(k) delete (k, v) from B for v st (k, v)∈B, or error if none GetNext(k) return smallest k … 
"
VLDB,Efficient_algorithms_for_crowd-aided_categorization,"Li, X Wu, Y Jin, J Li, G Li",2020,49,https://dl.acm.org/doi/abs/10.14778/3389133.3389139,7083355023206709686,"… this product, or just click the “None of the above” option indicating that it does not belong to this
category or any of its subcategories … Finally, if the photo is about Mount Fuji as shown at the left
half of Figure 2, which is in Japan, the correct option would be (d) “None of the above” … 
"
VLDB,Distributed_trajectory_similarity_search,"Xie, F Li, JM Phillips",2017,186,https://dl.acm.org/doi/abs/10.14778/3137628.3137655,17122960695241750800,"… Real Se- quence (EDR) [13], etc. More importantly, to the best of our knowl- edge,
none of the prior studies have investigated how to perform trajectory similarity search
in a distributed and parallel setting. In light of that, we propose … 
"
VLDB,A_generic_approach_to_bulk_loading_multidimensional_index_structures,"Van den Bercken, B Seeger, P Widmayer",1997,3,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.72.6299&rep=rep1&type=pdf,17501324484611642254,"… main memory can hold. The I/O cost of the algorithms is expressed in terms of N,
M and B, ie, none of these three parameters is viewed as a constant. We will
abbreviate N/B and M/B by n and m, respectively. Assuming this I … 
"
VLDB,Line_Graph_of_Gamma-Acyclic_Database_Schems_and_its_Recognition_Algorithm.,Zhu,1984,7,http://www.vldb.org/conf/1984/P218.PDF,8958748374926994014,"… Figure 3 By assumption, we know that W,#!V!~, W,#W, and W,#W,. Now we show that none of
the followings is true. w, =w,u wj w1 =wt u w9 w, =w,u wr i ;*:{ ,3:3) … From beA(\C or hew,, we claim
W,s;Ws, thus W,=Wj. The contradic- tion shows that none of those equations holds … 
"
VLDB,Managing_text_as_data,Pavlovi,1986,78,https://www.researchgate.net/profile/Gordana_Pavlovic-Lazetic/publication/221310948_Managing_Text_as_Data/links/548f3ff40cf214269f2638f8.pdf,7185307146691724755,"… To manage text as data, the first step is to handle words satisfactorily. Words are
after all natural atoms of text. Whereas representing texts as strings of characters
capture none of their meaning. representing them as sequences … 
"
VLDB,Voodoo-a_vector_algebra_for_portable_database_performance_on_modern_hardware,"Pirk, O Moll, M Zaharia, S Madden",2016,292,https://dl.acm.org/doi/abs/10.14778/3007328.3007336,2128734625258129886,"… As a result of this, none of the aforementioned engines implement hardware-specific or
data-driven optimizations such as the one shown in Figure 1. To address this complexity, we
developed a new interme- diate algebra, called Voodoo as the compilation target for query plans … 
"
VLDB,Histogram-based_approximation_of_set-valued_query-answers," Ioannidis, V Poosala",1999,8,http://www.vldb.org/conf/1999/P15.pdf,10818520946737416793,"… However, none of these approaches capture proxim- ity between the sets in the way we believe
is required for approximate query answering. One of the key lim- itations of the first two metrics
is that they do not take into account the actual values of the set elements … 
"
VLDB,Data_sharing_analysis_for_a_database_programming_language_via_abstract_interpretation,"Amato, F Giannotti, G Mainetto",1993,159,http://www.academia.edu/download/50039093/Data_Sharing_Analysis_for_a_Database_Pro20161101-6705-1n2wxvx.pdf,11414741311204222378,"… Values of basic types are irrelevant and are eval- uated to the special value none. Modifiable
val- ues, References, Classes and Objects, are accessed … The evaluation of this primitive returns
none since the standard evaluation returns the basic constant nil … 
"
ICASSP,A_multi-band_spectral_subtraction_method_for_enhancing_speech_corrupted_by_colored_noise.,"Kamath, P Loizou",2002,591,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.7.4102&rep=rep1&type=pdf,4586426366282045275,"The spectral subtraction method is a well-known noise reduction technique. Most implementations and variations of the basic technique advocate subtraction of the noise spectrum estimate over the entire speech spectrum. However, real world noise is mostly …"
ICASSP,Subpixel_motion_estimation_without_interpolation.," Chan, DT Vo, TQ Nguyen",2010,84,http://www.academia.edu/download/47627557/Subpixel_motion_estimation_without_inter20160729-24603-1x0rtbz.pdf,782299499776594408,"We propose a fast subpixel motion estimation method for motion deblurring, where conventional motion estimation algorithms used in video codings are too complex. The new algorithm is a combination of block matching and optical flow. It does not require any …"
ICASSP,Wav2Pix:_Speech-conditioned_Face_Generation_Using_Generative_Adversarial_Networks.,"Duarte, F Roldan, M Tubau, J Escur, S Pascual…",2019,22,http://openaccess.thecvf.com/content_CVPRW_2019/papers/Sight%20and%20Sound/Amanda_Cardoso_Duarte_WAV2PIX_Speech-conditioned_Face_Generation_using_Generative_Adversarial_Networks_CVPRW_2019_paper.pdf,6631412272148895624,"Audio and visual signals are the most common modalities used by humans to identify other humans and sense their emotional state. Features extracted from these two signals are often highly correlated, allowing us to imagine the visual appearance of a person just by listening …"
ICASSP,Evaluation_of_distance_based_amplitude_panning_for_spatial_audio.,"Kostadinov, JD Reiss, VM Mladenov",2010,43,https://www.researchgate.net/profile/Valeri_Mladenov/publication/220734162_Evaluation_of_Distance_Based_Amplitude_Panning_for_spatial_audio/links/0912f5003dea00b63c000000/Evaluation-of-Distance-Based-Amplitude-Panning-for-spatial-audio.pdf,13835568154313629386,"ABSTRACT Distance-Based Amplitude Panning (DBAP) has recently been proposed as a new technique for panning sound sources in two and three dimensional spaces spaces. In this paper, DBAP is compared with two established alternatives, Ambisonics and Vector …"
ICASSP,A_class_of_linear-phase_regular_biorthogonal_wavelets," Kim, R Ansari, AE Cetin",1992,80,http://kilyos.ee.bilkent.edu.tr/~cetin/kim.pdf,11279305121270315769,ABSTRACT A class of biorthogonal systems leading to linear-phase wavelets is presented. A notable feature of this structure is that the wavelets are derived from a. ﬁlter bank where the lowpass analysis ﬁlter is constrained to be a halfband ﬁlter. We derive FIR biorthogonal …
ICASSP,Semi-Supervised_Hyperspectral_Unmixing_via_the_Weighted_Lasso.,"Themelis, AA Rontogiannis, K Koutroumbas",2010,41,https://www.researchgate.net/profile/Athanasios_Rontogiannis/publication/220735116_Semi-Supervised_Hyperspectral_Unmixing_via_the_Weighted_Lasso/links/00b7d526e2fcab318a000000/Semi-Supervised-Hyperspectral-Unmixing-via-the-Weighted-Lasso.pdf,1358100842248845329,"In this paper a novel approach for semi-supervised hyperspectral unmixing is presented. First, it is shown that this problem inherently accepts a sparse solution. Then, based on this observation, an efficient ℓ1 regularized least squares algorithm is proposed, in which the …"
ICASSP,Robust_parsing_for_spoken_language_systems,Seneff,1992,107,http://www.cs.cmu.edu/afs/cs.cmu.edu/Web/People/rohitk/dialog-seminar/slu/seneff-00225940.pdf,1920777137149335395,"This paper describes a recent extension to the MIT ATIS (Air Travel Information Service) system, which allows it to answer a question when a. full linguistic analysis fails. This “robust” parsing capability was achieved through minor extensions of pre-existing …"
ICASSP,Sparse_signal_recovery_methods_for_variant_detection_in_next-generation_sequencing_data.,"Banuelos, R Almanza, L Adhikari, S Sindi, RF Marcia",2016,15,https://sigport.org/sites/default/files/ICASSP2016_2589.pdf,9255580416433839012,"Page 1. Large-scale sequencing studies often sequence populations of related individuals,
including father-mother-child trios. Since spontaneous variants are rare, individuals inherit
SVs from either a father or mother. We use a maximum likelihood approach that incorporates …"
ICASSP,Confidence_scoring_based_on_backward_language_models,"Duchateau, K Demuynck, P Wambacq",2002,30,https://www.esat.kuleuven.be/psi/spraak/cgi-bin/get_file.cgi?/duchato/icassp02/conf/conf.pdf&pdf&..,4546546945657251133,"In this paper we introduce the backward N-gram language model (LM) scores as a confidence measure in large vocabulary continuous speech recognition. Contrary to a forward N-gram LM, in which the probability of a word is dependent on the preceding words …"
ICASSP,Speech_and_music_classification_in_audio_documents,"Pinquier, C Sénac, R Andr",2002,42,https://www.researchgate.net/profile/Julien_Pinquier/publication/228548255_Speech_and_music_classification_in_audio_documents/links/0912f505c81b4cd5e1000000/Speech-and-music-classification-in-audio-documents.pdf,1627387112222049064,"To index efficiently the soundtrack of multimedia documents, it is necessary to extract elementary and homogeneous acoustic segments. In this paper, we explore such a prior partitioning which consists in detect the two basic components, which are speech and music …"
ICASSP,Hierarchical_Gaussian_Mixture_Model.,"Garcia, F Nielsen, R Nock",2010,25,https://www2.sonycsl.co.jp/person/nielsen/infogeo/pdf/Slides-ICASSP2010.pdf,4801683110962444736,"Page 1. Hierarchical Gaussian Mixture Model Vincent Garcia1, Frank Nielsen1 2, and Richard
Nock3 1 École Polytechnique (Paris, France) 2 Sony Computer Science Laboratories (Tokyo,
Japan) 3 UAG-CEREGMIA (Martinique, France) January 2010 … 
"
ICASSP,Linear_discriminant_analysis_for_improved_large_vocabulary_continuous_speech_recognition,Hae,1992,456,http://math.arizona.edu/~hzhang/math574m/Read/ldaFace.pdf,16547843527063910112,ABSTRACT interaction of Linear Discriminant Analyand a modeling approach using continuous mixture density HMMs is studied experimentally. The largest improvements in speech recognition accuracy could be obtained when the classes for the LDA transform …
ICASSP,Pattern_discovery_from_audio_recordings_by_Variable_Markov_Oracle:_A_music_information_dynamics_approach.,"Wang, S Dubnov",2015,13,https://www.researchgate.net/profile/Cheng_I_Wang/publication/272679691_Pattern_discovery_from_audio_recordings_by_Variable_Markov_Oracle_A_music_information_dynamics_approach/links/54eb640d0cf2a0305193e21b/Pattern-discovery-from-audio-recordings-by-Variable-Markov-Oracle-A-music-information-dynamics-approach.pdf,15567753014405714332,"In this paper, a framework for automatic pattern discovery within an audio recording is proposed. The concept of the proposed framework stems from music information dynamics and is realized by Variable Markov Oracle. Music information dynamics is the research area …"
ICASSP,Heterogeneous_multiprocessor_mapping_for_real-time_streaming_systems.,"Lin, A Srivatsa, A Gerstlauer, BL Evans",2011,19,https://www.researchgate.net/profile/Andreas_Gerstlauer/publication/220735085_Communication-aware_Heterogeneous_Multiprocessor_Mapping_for_Real-time_Streaming_Systems/links/02bfe513eaffe5e491000000.pdf,7437027162100924322,"Page 1. HETEROGENEOUS MULTIPROCESSOR MAPPING FOR REAL-TIME STREAMING
SYSTEMS Jing Lin, Akshaya Srivasta, Prof. Andreas Gerstlauer, and Prof. Brian L. Evans
Department of Electrical and Computer Engineering The University of Texas at Austin May 27 …"
ICASSP,Adaptive_Kernel_Canonical_Correlation_Analysis_for_Estimation_of_Task_Dynamics_from_Acoustics.,Rudzicz,2010,18,https://www.researchgate.net/profile/Frank_Rudzicz2/publication/220736292_Adaptive_Kernel_Canonical_Correlation_Analysis_for_Estimation_of_Task_Dynamics_from_Acoustics/links/552fc7230cf20ea0a06e11a4.pdf,7881485660852456197,We present a method for acoustic-articulatory inversion whose targets are the abstract tract variables from task dynamic theory. Towards this end we construct a non-linear Hammerstein system whose parameters are updated with adaptive kernel canonical …
ICASSP,Search-Based_Automatic_Image_Annotation_via_Flickr_Photos_Using_Tag_Expansion.," Hsieh, WH Hsu",2010,13,https://www.csie.ntu.edu.tw/~winston/papers/hsieh10searchbased.pdf,7912936653570582127,"Exponentially growing photo collections motivate the needs for automatic image annotation for effective manipulations (eg, search, browsing). Most of the prior works rely on supervised learning approaches and are not practical due to poor performance, out-ofvocabulary …"
ICASSP,Head_Pose_Estimation_Using_Covariance_of_Oriented_Gradients.,"Dong, L Tao, G Xu",2010,15,https://www.researchgate.net/profile/Ligeng_Dong/publication/220734195_Head_Pose_Estimation_Using_Covariance_of_Oriented_Gradients/links/0912f50bc2f6aa695e000000.pdf,6742170092199719163,"Traditional appearance-based head pose estimation methods use the holistic face appearance as input and then employ statistic learning methods to extract low dimension features for classification. However, the face appearance may be more related to the unique …"
ICASSP,Social_signaling:_Predicting_the_outcome_of_job_interviews_from_vocal_tone_and_prosody,"Soman, A Madan",2010,11,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.182.8882&rep=rep1&type=pdf,933479349156575053,"What does it take to succeed in a job interview? Recruiters, career coaches and social psychologists alike have highlighted the role of speaking style, confidence and demeanor in the face-to-face interview process. Past work suggests that non-linguistic verbal cues play …"
ICASSP,Tensor_product_algebra_as_a_tool_for_VLSI_implementation_of_the_discrete_Fourier_transform,Rodriguez,1991,23,http://www.ece.uprm.edu/~Domingo/publications/documents/Tensor_Products_Algebra_for_VLSI.pdf,13191927556567248158,"This work describes a tool to aid in the automated VLSI implementation of the discrete Fourier transform (DFT). This tool is tensor product alge bra, a branch of ﬁnite-dimensional multilinear al-gebra. Tensor product formulations of fast Fourier transform (FFT) algorithms to …"
ICASSP,Automatic_Generation_of_Pencil_Sketch_for_2D_Images.,"Gao, J Zhou, Z Chen, Y Chen",2010,9,https://pdfs.semanticscholar.org/6317/a749fe29467cdb36b0b3cef492940ee6beb9.pdf,3747383271014084026,ABSTRACT Non-Photo-Realistic Rendering (NPR) is becoming increasingly important research topic in computer graphics and image processing. This paper puts forward a novel method for automatically generating a pencil sketch from a real 2D color image in non-photo …
ICASSP,Blind_signal_separation_of_rational_functions_using_Löwner-based_tensorization.,"Debals, M Van Barel, L De Lathauwer",2015,8,https://homes.esat.kuleuven.be/~sistawww/biomed/biotensors/wp-content/uploads/2014/04/14-167.pdf,13856643434673258163,"ABSTRACT A novel deterministic blind signal separation technique for separating signals into rational functions is proposed, applicable in various situations. This new technique is based on a tensorization of the observed data matrix into a set of Löwner matrices. The …"
ICASSP,Maximum_likelihood_beamforming_in_the_presence_of_outliers,"N Barroso, JMF Moura",1991,10,http://users.ece.cmu.edu/~moura/papers/icassp91-barroso-ieeexplore.pdf,13280740660713229533,"We consider the problem of maximum likelihood beamforming in the presence of outliers. In practice, outliers occur due to malfunctioning of sensors or as a consequence of strong impulsive noise. The performance of beamformers based on maximum likelihood or …"
ICASSP,PARSEC:_A_structured_connectionist_parsing_system_for_spoken_language," Jain, A Waibel, D Touretzky",1992,22,http://isl.anthropomatik.kit.edu/downloads/PARSEC-_A_Structured_Connectionist_Parsing_System_for_Spoken_Language.pdf,18416142728761547438,We present PARSEC-a system for generating connectionist parsing networks from example parses. PARSEC is not based on formal grammar systems and has been geared towards spoken lanpage tasks. PARSEC networks exhibit three strengths important for application to …
ICASSP,Active_sonar_for_obstacle_localization_using_envelope_shape_information,"Barshan, R Kuc",1991,16,http://kilyos.ee.bilkent.edu.tr/~billur/publ_list/icassp91.pdf,16240319577436084085,"A sonar system that simulates the sensor conﬁguration of echolocating bats is described. Two estimators for range and azimuth of an obstacle are developed, based on the received signal envelope. The standard threshold detector produces a biased time-of-ﬂight (TOF) …"
ICASSP,Blind_H._264_Compressed_Video_Watermarking_with_Pattern_Consideration.,"Mansouri, AM Aznaveh, F Torkaman",2010,8,https://www.researchgate.net/profile/Ahmad_Mahmoudi-Aznaveh/publication/220732794_Blind_H264_Compressed_Video_Watermarking_with_Pattern_Consideration/links/59885b2e45851560584f4815/Blind-H264-Compressed-Video-Watermarking-with-Pattern-Consideration.pdf,8964850860775793318,This paper proposes a new method for blind digital video watermarking in H. 264 standard based on pattern consideration. The major challenging issue in designing a blind H. 264 watermarking scheme is instability of the prediction modes in case of re-encoding which …
ICASSP,Improved_face-to-face_communication_using_noise_reduction_and_speech_intelligibility_enhancement.,"Griffin, TC Zorila, Y Stylianou",2015,7,,17446940534153509468,It is shown that transforms arising from square integrable group representations can be used for the detection of signals in noise. This class of group transforms includes the Gabor transform and the wavelet transform. We use these transforms to map the reproducing kernel …
ICASSP,Signal_detection_using_group_transforms," Fowler, LH Sibul",1991,12,http://www.ws.binghamton.edu/fowler/Fowler%20Personal%20Page/Publications_files/Signal%20Det%20Group%20Transforms.pdf,696921536133100825,"In addition to the high performance requirements inherent to multimedia processings or to W-CDMA, future generation mobile telecommunications bring new constraints to the semiconductor design world. In fact, the traditional solutions based on the use of hardware …"
ICASSP,Mapping_future_generation_mobile_telecommunication_applications_on_a_dynamically_reconfigurable_architecture,"David, D Chillet, S Pillement, O Sentieys",2002,9,http://www.academia.edu/download/5016700/dav-ica02.pdf,16536153180213846151,"Greedy algorithms form an essential tool for compressed sensing. However, their inherent batch mode discourages their use in time-varying environments due to significant complexity and storage requirements. In this paper a powerful greedy scheme developed in [1, 2] is …"
ICASSP,An_Adaptive_Greedy_Algorithm_with_Application_to_Sparse_Narma_Identification.,"Mileounis, B Babadi, N Kalouptsidis, V Tarokh",2010,6,http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.211.8161&rep=rep1&type=pdf,884663804787437722,"In this paper we present a method that simultaneously identiﬁes the central layer of the human cortex and maps it onto the interval [0, 1] of the real axis. Statistical and geometric information is incorporated into a global variational problem, whose solution is obtained …"
ICASSP,Segmentation_and_mapping_of_highly_convoluted_contours_with_applications_to_medical_images," Davatzikos, JL Prince",1992,14,http://iacl.ece.jhu.edu/pubs/p026c-ieee.pdf,509697430901909390,"In this paper, we present a reliable and accurate low computational complexity classifier for a fence intrusion detection sensor. The sensor, a standalone perimeter security sensor, classifies six different types of intrusion attempts on chain-link fences. The designed …"
ICASSP,January_2012._Anti-sparse_coding_for_approximate_nearest_neighbor_search,"Jégou, T Furon, JJ Fuchs",,13,,4803604871329228179,"CiNii 国立情報学研究所 学術情報ナビゲータ[サイニィ]. メニュー 検索 … 
"
ICASSP,May_2011._Searching_in_one_billion_vectors:_Re-rank_with_source_coding,"Jégou, R Tavenard, M Douze, L Amsaleg",,13,,7049756529732514582,The tracking accuracy of mean shift algorithm employing the Bhattacharyya coefficient as similarity metric is low. The reason is analyzed on the basis of effect identity of the histogram bins in the target model and the candidate. A novel weighting method which is derived from …
ICASSP,March_2012._Privacy-preserving_speaker_verification_as_password_matching," Pathak, B Raj",,13,,18308845578102757151,"In an effort to improve recognition performance of talker-independent speech systems, many adaptive methods have been proposed. The methods generally seek to exploit the higher recognition performance rate of talker-dependent systems and extend it to talker …"
ICASSP,April_2008._Query_by_humming_of_midi_and_audio_using_locality_sensitive_hashing,"Ryynanen, A Klapuri",,13,,5334640904774210335,"Berna Erol 1 , Jordan Cohen 2 , Minoru Etoh 3 , Hsiao-Wuen Hon 4 , Jiebo Luo 5 , Johan Schalkwyk 
6 … 1 Ricoh Innovations, USA, 2 SRI, USA, 3 NTT DoCoMo Research Laboratories, Japan, 
4 Microsoft Research Asia, China, 5 Kodak, USA, 6 Google, USA … This panel paper presents …"
ICASSP,April_2008a._Query-adaptive_locality_sensitive_hashing,"Jégou, L Amsaleg, C Schmid, P Gros",,13,,8252826920725329368,The subject of this communication is the restoration of spiky sequences distorted by a linear system and corrupted by an additive noise. A (now) classical way of coping with this problem is to use a Bayesian approach with a Bernoulli-Gaussian (bg) prior model of the sequence …
ICASSP,Application_of_Non-homogenious_HMM_on_Detecting_Security_Fence_Breaching,"Yousefi, A Dibazar, T Berger",2010,5,https://pdfs.semanticscholar.org/73e4/806f2d0c3d4edccb5d258825c99a7a459deb.pdf,5910103991924727255,"Many speech segments in movies are re-recorded in a studio during post-production, to compensate for poor sound quality as recorded on location. We present an audio-to-video method for automating speech to lips alignment, stretching and compressing the audio …"
ICASSP,Hierarchical_vector_quantization_for_speech_coding,Gersho,1984,8,https://ci.nii.ac.jp/naid/10006487917/,3510612557020455194,"ABSTRACT1 Confronting with high packet loss conditions in the transmission of compressed images, inadequacy of intact received data severely affects the performance of error concealment (EC) techniques. Thus, it is of great interest to determine sufficient …"
ICASSP,A_semantic_region_descriptor_for_local_feature_based_image_classification,"Li, IS Kweon",2008,9,,1090235345958866550,The probability distribution function of the threechannel generalized coherence esti-mate is shown not to depend on the statistical behavior of the data on one channel provided the other two channels contain white gaussian noise and all channels are independent. A …
ICASSP,Real-time_face_verification_using_multiple_feature_combination_and_SVM_supervisor,"Kim, J Lee, J Soh, Y Chung",2003,8,,12357088814619380403,"This paper describes a new block processing algorithm which requires a smaller number of arithmetic opera-tions than the Least Mean Square (LMS) algorithm, while converging faster. Theoretical conditions for this convergence to be faster are derived and checked by …"
